0.583,-0.01786,0.00262
0.584,-0.0206,0.00297
0.585,-0.02353,0.00319
0.586,-0.02659,0.00326
0.587,-0.02967,0.00318
0.588,-0.03254,0.00298
0.589,-0.03498,0.00268
0.59,-0.03678,0.00233
0.591,-0.03771,0.00197
0.592,-0.03754,0.00165
0.593,-0.03611,0.0014
0.594,-0.03322,0.00126
0.595,-0.02889,0.00125
0.596,-0.02319,0.00138
0.597,-0.01627,0.00163
0.598,-0.00845,0.00199
0.599,7.00E-06,0.0024
0.6,0.00866,0.00283
0.601,0.01707,0.00321
0.602,0.02475,0.00349
0.603,0.03118,0.00362
0.604,0.03595,0.00357
0.605,0.03872,0.0033
0.606,0.03926,0.00283
0.607,0.03741,0.00215
0.608,0.0331,0.00132
0.609,0.02645,3.85E-04
0.61,0.01771,-5.88E-04
0.611,0.00725,-0.00152
0.612,-0.00449,-0.00235
0.613,-0.01696,-0.00301
0.614,-0.02962,-0.00343
0.615,-0.04185,-0.00359
0.616,-0.0531,-0.00347
0.617,-0.06286,-0.00308
0.618,-0.07061,-0.00246
0.619,-0.07605,-0.00165
0.62,-0.07896,-7.24E-04
0.621,-0.07928,2.35E-04
0.622,-0.07701,0.00115
0.623,-0.07229,0.00193
0.624,-0.0654,0.00252
0.625,-0.05679,0.00287
0.626,-0.04693,0.00294
0.627,-0.03629,0.00272
0.628,-0.02536,0.00222
0.629,-0.01467,0.00147
0.63,-0.00474,5.17E-04
0.631,0.00402,-5.75E-04
0.632,0.0113,-0.00174
0.633,0.01692,-0.00291
0.634,0.02073,-0.004
0.635,0.02274,-0.00498
0.636,0.02306,-0.00578
0.637,0.02188,-0.00638
0.638,0.01952,-0.00675
0.639,0.01626,-0.00688
0.64,0.01252,-0.00678
0.641,0.00868,-0.00647
0.642,0.00509,-0.00597
0.643,0.0021,-0.00532
0.644,-1.13E-04,-0.00454
0.645,-0.00129,-0.00369
0.646,-0.00132,-0.00278
0.647,-1.80E-04,-0.00186
0.648,0.00205,-9.39E-04
0.649,0.00518,-4.96E-05
0.65,0.00904,7.88E-04
0.651,0.01342,0.00156
0.652,0.01802,0.00226
0.653,0.02254,0.00287
0.654,0.0267,0.0034
0.655,0.03029,0.00384
0.656,0.03314,0.00419
0.657,0.03509,0.00446
0.658,0.03601,0.00463
0.659,0.03595,0.00472
0.66,0.03496,0.00473
0.661,0.03314,0.00466
0.662,0.03061,0.00453
0.663,0.02748,0.00432
0.664,0.02396,0.00405
0.665,0.0202,0.00372
0.666,0.01636,0.00334
0.667,0.01252,0.00292
0.668,0.00876,0.00248
0.669,0.0051,0.00201
0.67,0.00154,0.00155
0.671,-0.00196,0.0011
0.672,-0.00544,6.94E-04
0.673,-0.00892,3.39E-04
0.674,-0.01249,5.54E-05
0.675,-0.0162,-1.44E-04
0.676,-0.02005,-2.48E-04
0.677,-0.02398,-2.51E-04
0.678,-0.02782,-1.51E-04
0.679,-0.03146,4.48E-05
0.68,-0.03474,3.18E-04
0.681,-0.03748,6.49E-04
0.682,-0.0394,0.00101
0.683,-0.04019,0.00138
0.684,-0.03965,0.00174
0.685,-0.03763,0.00204
0.686,-0.03402,0.00228
0.687,-0.02878,0.00244
0.688,-0.02189,0.00252
0.689,-0.01352,0.00251
0.69,-0.00392,0.00244
0.691,0.00659,0.00233
0.692,0.01763,0.0022
0.693,0.02874,0.00207
0.694,0.03944,0.00198
0.695,0.04927,0.00195
0.696,0.05782,0.002
0.697,0.0647,0.00212
0.698,0.06963,0.00232
0.699,0.07236,0.00257
0.7,0.07289,0.00285
0.701,0.07133,0.00313
0.702,0.06782,0.00337
0.703,0.06264,0.00353
0.704,0.05612,0.00359
0.705,0.04878,0.00351
0.706,0.04113,0.00328
0.707,0.0336,0.00291
0.708,0.02663,0.00241
0.709,0.02059,0.0018
0.71,0.01583,0.00112
0.711,0.01256,4.17E-04
0.712,0.01087,-2.62E-04
0.713,0.01071,-8.70E-04
0.714,0.01194,-0.00136
0.715,0.01433,-0.00172
0.716,0.01759,-0.00191
0.717,0.02137,-0.00194
0.718,0.02528,-0.00181
0.719,0.02894,-0.00155
0.72,0.032,-0.00119
0.721,0.03418,-7.82E-04
0.722,0.03528,-3.57E-04
0.723,0.0352,4.26E-05
0.724,0.03394,3.80E-04
0.725,0.03155,6.27E-04
0.726,0.0282,7.66E-04
0.727,0.02413,7.97E-04
0.728,0.01967,7.29E-04
0.729,0.01516,5.81E-04
0.73,0.01091,3.79E-04
